0,1,119.09645956364272
0,2,169.64633858528973
0,3,248.29638486152416
0,4,161.41551377055336
0,5,507.8132017674614
0,6,295.5912359626703
0,7,199.72142071760408
0,8,543.8991442234735
0,9,430.45968529902456
0,10,164.89795598615072
0,11,382.81288798041567
0,12,409.242565898283
0,13,424.76355584828724
0,14,272.59499055711956
0,15,87.83050735027697
0,16,155.9553760300397
0,17,187.4354433863481
0,18,225.60995690334533
0,19,200.94380285904256
0,20,249.18145883184113
0,21,301.2723214487801
0,22,331.1591402118527
0,23,284.8058041210077
0,24,354.1109823287154
0,25,243.88695832017578
0,26,201.61069930747945
0,27,220.96565725582127
0,28,304.4506768016822
0,29,242.06230351930728
0,30,175.51192329803038
0,31,404.1907569598986
0,32,265.42835659428675
0,33,149.13725256476158
0,34,197.82933183105143
0,35,417.00941758981816
0,36,299.54382477245923
0,37,330.6568418700445
0,38,65.27129603769322
0,39,319.4124255422157
0,40,37.48898955354977
0,41,325.1946251662509
0,42,206.7295744978442
0,43,313.1442566500051
0,44,97.81482358883163
0,45,180.53828821668588
0,46,318.55159487476584
0,47,348.3966006856315
0,48,393.97130743201353
0,49,104.816733378995
0,50,368.67491174223466
0,51,527.7669327855374
0,52,376.28614851546007
0,53,174.48842594492038
0,54,388.38530650767467
0,55,505.18679592293125
0,56,537.2561404600481
0,57,388.12832477542895
0,58,270.08586312322745
0,59,381.66694243070395
0,60,168.40327334159218
0,61,135.75800297720008
0,62,271.28414491969914
0,63,281.83713127415814
0,64,475.305325473456
0,65,388.9028245227903
0,66,411.37971274020674
0,67,299.95625092894835
0,68,304.30330540776964
0,69,241.73721240618298
0,70,65.5610787649957
0,71,452.1077941314903
0,72,465.2911671571847
0,73,504.3326112316022
0,74,508.0437284325388
0,75,127.42335515388216
0,76,401.7819721547583
0,77,355.26455136492365
0,78,301.8442764535338
0,79,169.66046537137967
0,80,383.67365044959774
0,81,553.1644439554956
0,82,188.8028902778714
0,83,419.1986570226923
0,84,344.7395689033761
0,85,355.5036964453801
0,86,382.3179217841472
0,87,307.7425338874459
0,88,303.52398525884524
0,89,319.66455797068096
0,90,526.7561424892307
0,91,403.3340704364622
0,92,262.7239426734654
0,93,342.264268013315
0,94,302.2880600053151
0,95,400.75871723253454
0,96,251.00392299887014
0,97,321.0610912694823
0,98,498.8531924039284
0,99,226.935701957851
0,100,586.9433468682715
0,101,523.2390361874455
0,102,419.96851374476836
0,103,173.5068731773827
0,104,115.60148629152117
0,105,327.33985169294607
0,106,184.8528373782553
0,107,197.4050110014375
0,108,160.1737878265252
0,109,297.33858662501945
0,110,587.9854066921686
0,111,121.33800027977169
0,112,394.4515409578724
0,113,197.1320590066664
0,114,187.33593834833735
0,115,274.1421705439391
0,116,120.99147428093646
0,117,174.73305947590325
0,118,459.30307480246825
0,119,391.37238192442464
0,120,303.4903000137452
0,121,380.1251495303643
0,122,589.1388027135864
0,123,202.88723111351976
0,124,321.6509091421048
0,125,235.09368303920172
0,126,150.4089978551946
0,127,89.76011101939437
0,128,166.56933503614127
0,129,81.64223139615409
1,0,119.09645956364272
1,2,139.1917717358714
1,3,130.37046522864821
1,4,274.6303056486321
1,5,390.3451328061385
1,6,365.4474922088369
1,7,137.56689237686294
1,8,467.8452293499104
1,9,323.26494489704515
1,10,282.24101869620864
1,11,309.004111773868
1,12,313.07689590717297
1,13,317.6499857315076
1,14,230.13392807588477
1,15,191.20657855782204
1,16,112.54542955962555
1,17,109.09754975174361
1,18,198.16122704050545
1,19,86.74847510105461
1,20,157.48651788620373
1,21,192.29684460791614
1,22,224.10724434080834
1,23,229.86871081657273
1,24,374.8746829965553
1,25,327.1324324828681
1,26,170.03359955137827
1,27,274.79582719090934
1,28,259.4539245706559
1,29,215.31024124375702
1,30,132.92483267050562
1,31,403.8792483743534
1,32,172.64505410416817
1,33,132.39298363614944
1,34,80.99124135605985
1,35,410.1220939528462
1,36,189.15234538333124
1,37,235.94303591240188
1,38,105.99248131298762
1,39,207.51830800287135
1,40,114.12331371290976
1,41,206.10897583350658
1,42,223.0470410571753
1,43,195.01285698173513
1,44,213.19304355277634
1,45,74.1671042631263
1,46,207.06922860806066
1,47,374.21413424267456
1,48,280.1302271522757
1,49,39.77294914846976
1,50,249.60567010951436
1,51,442.39620592763396
1,52,259.59600841251654
1,53,74.82809857194331
1,54,272.31824875235105
1,55,433.32100701942005
1,56,464.5776355557353
1,57,274.73959492779625
1,58,242.44325334800277
1,59,262.60420857807827
1,60,285.56993894049504
1,61,203.12652460449914
1,62,308.9310687925842
1,63,389.1160328740973
1,64,401.6580226370683
1,65,391.66301384937884
1,66,310.08137068925606
1,67,326.0237522152901
1,68,410.95364830987825
1,69,304.1391038877821
1,70,92.01356301320345
1,71,339.48565309504374
1,72,372.2355748661001
1,73,414.48794342999975
1,74,419.36743569461714
1,75,246.51561986073236
1,76,359.17817169101227
1,77,307.2890428011222
1,78,228.24490405760002
1,79,59.25407500713823
1,80,321.05991590969666
1,81,491.28693488129227
1,82,179.29234404793453
1,83,412.35074305925826
1,84,342.0848539453508
1,85,457.98992635987327
1,86,308.645224334806
1,87,406.78486848135395
1,88,286.46949559362787
1,89,313.1803556881937
1,90,412.79503974156927
1,91,303.6107509932807
1,92,149.02785519455406
1,93,319.16791729850024
1,94,236.27072784542978
1,95,298.9936128044801
1,96,323.06335468763
1,97,332.77406633927023
1,98,402.56651279391946
1,99,175.88451419563614
1,100,538.9301979705976
1,101,407.03619299709663
1,102,365.24632021062763
1,103,203.63259318805055
1,104,184.7385086594729
1,105,216.96237119453534
1,106,228.45454608541675
1,107,136.66025978899063
1,108,279.029184901508
1,109,298.926227703647
1,110,547.7112284723077
1,111,174.0304271497516
1,112,392.0904474069516
1,113,154.5444814977751
1,114,230.50343525295798
1,115,211.60040771520121
1,116,146.23582454493118
1,117,57.56620563195977
1,118,442.5711493523877
1,119,273.3249824365368
1,120,245.799317726009
1,121,267.2427700163948
1,122,547.58722321706
1,123,305.55413284997877
1,124,318.04806890313733
1,125,180.23729866244796
1,126,205.09866012120384
1,127,175.814087958319
1,128,270.553030152731
1,129,57.198376224334034
2,0,169.64633858528973
2,1,139.1917717358714
2,3,220.06330405103816
2,4,257.2137574957939
2,5,408.556947838165
2,6,463.99864830445296
2,7,48.627691627479834
2,8,596.0881576849592
2,9,300.7071021049357
2,10,278.6720513430091
2,11,441.29078593469245
2,12,262.3244295633381
2,13,295.22451195496893
2,14,369.31768733508414
2,15,177.27657641827122
2,16,249.9608176290608
2,17,68.01556400852728
2,18,335.74003473299496
2,19,140.72278059078536
2,20,117.85992080760361
2,21,190.8098464162195
2,22,210.9173068144163
2,23,368.4809050077824
2,24,502.50345427049535
2,25,413.5262563771105
2,26,307.6166545512803
2,27,169.92375936139337
2,28,398.5822037300758
2,29,78.32278218510086
2,30,271.0431523304986
2,31,538.7322816729194
2,32,131.27462927503274
2,33,264.7545783111917
2,34,189.10941993372242
2,35,546.531657613302
2,36,193.26436986672064
2,37,357.7018279331784
2,38,105.42488764102683
2,39,213.9323685637265
2,40,134.75946517079996
2,41,262.98814643008296
2,42,349.1359920831205
2,43,237.65972514626202
2,44,215.8264743551821
2,45,114.46440190714144
2,46,211.954203518572
2,47,499.71455104085265
2,48,367.7403533899841
2,49,103.39773344856083
2,50,299.8370470498672
2,51,564.9069139649263
2,52,337.7594358230633
2,53,208.05621099480112
2,54,289.8252296648651
2,55,564.2351407205985
2,56,594.6637415906212
2,57,364.1420387999034
2,58,106.59637712961211
2,59,311.11405125942514
2,60,316.84992332788147
2,61,135.5113091485027
2,62,427.7263535989546
2,63,442.45894512180587
2,64,532.2042046785016
2,65,252.57773972637432
2,66,271.85371773388084
2,67,450.690775587394
2,68,465.0313818666559
2,69,407.73283135630925
